student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,prediccion,real,recomendaciones
4907,20,Female,High School,1.9,4.53,2.34,1.99,2.98,8.38,11.4,98,348,1,0,Good,4,25.13,50.25,24.61,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
3097,18,Other,Postgraduate,2.98,1.32,1.24,2.81,0.9,7.28,9.37,68,410,0,0,Good,2,18.25,37.43,20.09,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
1990,22,Other,Postgraduate,5.42,3.77,0.83,5.47,1.46,7.16,1.0,27,388,0,0,Poor,3,22.02,22.62,35.78,0,1,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1332,24,Female,Undergraduate,3.92,0.3,1.0,5.3,2.16,4.77,8.21,102,475,1,0,Good,6,16.36,61.12,31.04,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
4535,19,Other,Postgraduate,4.64,2.14,0.97,2.65,0.95,6.55,11.11,148,469,1,1,Good,7,23.36,74.38,31.48,0,0,Nivel de agotamiento alto - incluir pausas y descanso
4672,23,Female,Postgraduate,3.65,3.42,4.17,3.32,0.46,4.0,4.93,64,403,1,0,Average,4,14.16,60.82,19.25,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
1066,19,Male,High School,1.99,0.99,3.1,2.77,1.48,7.82,7.95,107,72,1,0,Good,6,25.35,31.43,27.78,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
22,19,Male,Undergraduate,4.5,2.2,2.14,1.24,0.0,4.42,10.82,134,179,1,0,Poor,2,19.46,62.09,20.88,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
3413,16,Male,High School,5.78,1.32,4.4,0.99,0.0,4.72,7.41,85,224,0,1,Good,2,35.19,54.54,29.2,0,0,Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
3804,20,Male,Undergraduate,2.48,4.4,1.53,2.42,0.1,7.3,7.06,88,289,1,0,Good,3,25.6,34.72,21.81,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
2045,20,Male,Undergraduate,5.51,2.25,1.65,3.01,1.59,6.65,2.97,22,426,0,1,Average,6,23.39,39.62,35.47,0,0,Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
3400,22,Other,Undergraduate,2.7,1.57,1.02,2.74,0.99,9.39,6.74,128,338,0,1,Good,6,29.05,44.72,34.91,0,1,Aumentar horas de estudio a minimo 6 horas diarias
1703,21,Other,Undergraduate,0.99,3.99,2.97,3.19,0.24,6.56,11.12,2,238,1,1,Average,3,17.79,73.71,1.0,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario
1588,22,Male,High School,3.29,1.26,3.57,2.71,1.25,6.72,11.9,81,302,1,1,Average,6,19.25,72.26,26.54,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso
1235,16,Male,High School,3.14,1.82,1.11,2.82,1.5,8.39,7.68,136,25,0,1,Poor,4,26.12,34.27,31.58,0,1,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
3448,18,Other,Postgraduate,2.64,2.65,1.63,4.66,2.3,5.04,7.42,52,486,1,1,Poor,8,19.43,78.65,19.19,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
3116,23,Male,Postgraduate,5.24,3.42,0.71,4.89,2.87,7.81,8.16,14,308,1,1,Average,2,19.24,50.2,32.45,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
4858,23,Female,Undergraduate,4.14,3.5,2.38,4.25,2.97,7.82,12.07,72,459,1,1,Poor,3,25.48,65.1,16.33,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
4729,25,Female,Undergraduate,5.25,2.24,1.71,4.47,2.83,7.99,5.36,107,188,0,1,Average,5,18.51,34.8,34.78,0,0,Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1384,24,Female,High School,5.13,1.95,1.34,4.46,0.0,7.38,4.62,114,271,0,1,Good,2,20.67,30.62,24.02,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2785,18,Male,High School,4.0,4.77,0.78,1.59,0.32,5.65,7.99,65,248,0,0,Average,6,34.26,46.55,30.92,0,1,Establecer rutina de sueno de minimo 7 horas diarias
4378,25,Other,Postgraduate,2.22,3.79,2.55,1.5,0.18,6.31,7.29,139,179,1,1,Good,6,24.05,67.76,16.29,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso
1021,23,Male,Postgraduate,4.77,2.68,2.55,4.44,0.0,8.42,9.51,21,333,1,0,Average,2,20.96,41.39,24.5,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1019,21,Male,Undergraduate,2.54,2.76,0.1,1.26,0.61,7.7,8.89,127,218,1,1,Good,4,23.76,56.65,17.98,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
4297,23,Male,Postgraduate,4.41,2.73,2.51,2.27,2.15,7.59,7.12,123,16,1,1,Good,1,28.17,59.73,12.86,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
4890,25,Male,Undergraduate,3.57,1.73,1.39,2.44,2.37,7.27,8.71,66,11,1,0,Good,3,23.68,39.69,19.92,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
3948,24,Other,Postgraduate,2.77,1.37,0.01,2.61,2.89,7.01,4.66,115,3,0,1,Good,7,18.5,33.19,33.03,0,1,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2308,22,Female,High School,2.76,1.06,3.11,5.01,0.67,6.59,9.11,101,146,0,1,Good,5,21.83,45.47,15.84,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
3890,24,Male,High School,6.88,2.38,1.86,2.35,2.29,6.13,6.13,24,441,1,0,Good,2,20.99,57.32,24.25,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1143,18,Male,Postgraduate,2.88,2.92,2.59,3.77,0.0,7.42,9.33,45,36,1,0,Poor,5,29.14,45.38,26.72,0,1,Aumentar horas de estudio a minimo 6 horas diarias
3419,19,Female,Postgraduate,2.65,2.24,2.13,5.36,2.06,7.36,11.26,97,74,0,1,Good,8,16.59,54.15,26.91,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
480,20,Male,Undergraduate,2.33,0.77,3.92,1.73,1.46,7.82,9.96,135,52,1,1,Average,8,40.89,46.03,34.77,0,1,Aumentar horas de estudio a minimo 6 horas diarias
2798,17,Other,High School,2.02,4.0,2.18,6.28,4.22,5.78,12.85,43,299,0,1,Average,6,13.48,69.41,5.01,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
543,25,Female,Undergraduate,1.54,2.35,2.09,4.06,0.0,7.88,3.57,29,497,1,0,Poor,1,6.73,31.84,1.0,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
3197,24,Other,Postgraduate,2.03,0.0,2.41,5.77,2.66,8.62,7.0,149,386,0,1,Average,1,5.58,47.99,5.15,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1453,21,Female,Postgraduate,4.78,2.92,2.76,3.21,1.83,8.41,2.36,46,324,1,1,Poor,3,20.82,46.39,25.4,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
3324,19,Other,Undergraduate,5.71,1.39,2.49,4.81,1.71,8.67,7.03,94,137,0,1,Average,4,24.76,35.89,33.3,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1358,20,Other,High School,4.21,3.1,2.95,6.19,0.65,7.31,10.74,46,216,1,0,Good,3,26.53,50.69,23.79,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2185,20,Male,Postgraduate,3.92,2.93,3.12,0.0,2.22,4.25,3.17,141,350,1,0,Good,2,25.64,46.63,14.58,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
3019,18,Male,Undergraduate,2.34,1.56,1.01,2.51,1.42,6.02,4.22,133,144,1,1,Poor,3,12.95,56.15,13.88,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
3493,25,Female,High School,3.19,2.02,1.39,0.11,0.04,5.22,11.68,126,336,1,1,Poor,5,37.47,78.59,20.61,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Establecer rutina de sueno de minimo 7 horas diarias
2465,19,Other,High School,6.13,1.97,0.8,0.0,0.57,7.35,8.44,22,290,0,0,Good,1,18.87,48.95,19.1,0,0,Buscar apoyo en el servicio de bienestar universitario
4459,18,Female,High School,3.65,2.71,2.27,3.68,3.42,6.27,7.76,93,139,1,0,Average,6,21.26,39.55,35.87,0,1,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2559,25,Female,High School,5.7,2.26,2.94,3.05,2.9,6.71,2.67,97,443,1,0,Good,6,29.47,43.08,36.07,0,0,Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2367,18,Other,Postgraduate,4.43,4.63,2.85,2.09,0.97,6.28,10.74,29,200,0,1,Average,4,32.86,60.5,22.26,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario
2202,16,Female,High School,3.6,3.22,1.52,5.17,0.03,5.22,9.07,10,168,0,1,Average,7,27.65,64.94,34.26,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
1633,19,Female,Postgraduate,1.88,3.7,0.0,0.3,1.52,8.71,7.87,76,204,0,0,Good,2,22.13,27.16,16.88,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
1924,24,Male,High School,4.18,3.54,2.91,3.82,1.53,6.04,11.39,143,23,1,1,Good,7,33.63,67.84,38.1,0,1,Nivel de agotamiento alto - incluir pausas y descanso | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1270,22,Male,High School,5.52,1.3,1.03,2.06,2.04,7.65,9.63,76,497,1,0,Poor,4,28.38,46.86,25.65,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
3310,23,Other,Postgraduate,5.5,3.38,1.88,2.0,0.0,7.91,9.39,99,151,0,1,Good,3,36.42,42.86,28.74,0,1,Buscar apoyo en el servicio de bienestar universitario
